date,cl1,cl2,roll coef,day of month,roll last month,is end of month,date,month close,roll coef,perf month init,perf month corr,long only reinvested,long only not reinvested,pos strat 7,perf strat7,strat 7 reinvested,strat 7 not reinvested,pos strat 9,perf strat9,strat 9 reinvested,strat 9 not reinvested,unnamed: 22,unnamed: 23,trading cost,unnamed: 25,pos aver7 aver9,perf aver7 aver9,aver7 aver9 reinvested,aver7 aver9 not reinvested,0,0.1,trading cost .1,0.2
3/1/1985,27.2,26.61,-0.02169117647,1,-0.0273381295,0,6/30/2003,30.19,-0.04306688418,0.02131258457,0.03468248516,1.3440602,1.449101725,-1.0,-0.03468248516,0.4315643187,0.3281884058,-1.0,-0.03468248516,0.4843933717,0.4385862863,0,0.001102941176,0.008872281384,0.429714005,1,0.03468248516,0,0.6845700513,0,0.0009937065253,0.003291259973,0.6812787913
3/4/1985,27.74,27.16,-0.02090843547,2,-0.0273381295,0,7/31/2003,30.54,-0.01612903226,0.0115932428,0.05466012697,1.417526701,1.503761852,-1.0,-0.05466012697,0.4079749582,0.2735282788,-1.0,-0.05466012697,0.4579163685,0.3839261594,0,0.0010814708,0.008872281384,0.375053878,1,0.05466012697,0,0.7392301783,0,0.0009823182711,0.003291259973,0.7359389183
3/5/1985,27.55,27.05,-0.01814882033,3,-0.0273381295,0,8/29/2003,31.57,-0.001929880991,0.03372626064,0.0498552929,1.48819791,1.553617145,-1.0,-0.0498552929,0.3876352472,0.2236729859,-1.0,-0.0498552929,0.4350868138,0.3340708665,0,0.00108892922,0.008872281384,0.3251985851,1,0.0498552929,0,0.7890854712,0,0.000950269243,0.003291259973,0.7857942112
3/6/1985,27.77,27.23,-0.01944544472,4,-0.0273381295,0,9/30/2003,29.2,0.003909026297,-0.07507127019,-0.0731413892,1.379349048,1.480475755,1.0,-0.0731413892,0.3592830667,0.1505315967,1.0,-0.0731413892,0.4032639598,0.2609294773,2,0.001080302485,0.01103288635,0.2498965909,-1,0.0731413892,0,0.8622268604,2,0.00102739726,0.005346054493,0.8568808059
3/7/1985,28.08,27.59,-0.01745014245,5,-0.0273381295,0,10/31/2003,29.11,0.003456945317,-0.003082191781,-0.006991218078,1.369705718,1.473484537,-1.0,0.006991218078,0.361794893,0.1575228148,-1.0,0.006991218078,0.4060832661,0.2679206953,2,0.001068376068,0.01316963849,0.2547510569,-1,0.006991218078,0,0.8692180785,0,0.001030573686,0.005346054493,0.863872024
3/8/1985,27.74,27.14,-0.02162941601,6,-0.0273381295,0,11/26/2003,30.41,-0.01822675317,0.04465819306,0.04120124774,1.426139302,1.514685785,-1.0,-0.04120124774,0.346888492,0.116321567,-1.0,-0.04120124774,0.3893521289,0.2267194476,0,0.0010814708,0.01316963849,0.2135498091,-1,-0.04120124774,0,0.8280168307,0,0.0009865175929,0.005346054493,0.8226707762
3/11/1985,27.57,26.97,-0.02176278564,7,-0.0273381295,0,12/31/2003,32.52,-0.002723970944,0.0693850707,0.08761182387,1.551085968,1.602297609,1.0,0.08761182387,0.3772800254,0.2039333909,1.0,0.08761182387,0.423463979,0.3143312715,2,0.001088139282,0.01534591705,0.2989853544,1,0.08761182387,0,0.9156286546,2,0.0009225092251,0.007191072943,0.9084375816
3/12/1985,27.92,27.3,-0.02220630372,8,-0.0273381295,0,1/30/2004,33.05,-0.03051040776,0.01629766298,0.01902163392,1.580590157,1.621319243,1.0,0.01902163392,0.384456508,0.2229550248,1.0,0.01902163392,0.4315189558,0.3333529054,0,0.001074498567,0.01534591705,0.3180069883,1,0.01902163392,0,0.9346502885,0,0.0009077155825,0.007191072943,0.9274592156
3/13/1985,28.06,27.46,-0.02138275125,9,-0.0273381295,0,2/27/2004,36.16,-0.01331018519,0.09409984871,0.1246102565,1.777547902,1.745929499,1.0,0.1246102565,0.432363732,0.3475652813,1.0,0.1246102565,0.4852906435,0.4579631619,0,0.001069137562,0.01534591705,0.4426172448,1,0.1246102565,0,1.059260545,0,0.0008296460177,0.007191072943,1.052069472
3/14/1985,28.19,27.53,-0.02341255764,10,-0.02341255764,0,3/31/2004,35.76,-0.01713180437,-0.0110619469,0.002248238283,1.781544253,1.748177738,1.0,0.002248238283,0.4333357887,0.3498135196,1.0,0.002248238283,0.4863816925,0.4602114001,0,0.001064207166,0.01534591705,0.4448654831,1,0.002248238283,0,1.061508783,0,0.0008389261745,0.007191072943,1.05431771
3/15/1985,28.32,27.64,-0.02401129944,11,-0.02341255764,0,4/30/2004,37.38,-0.01250998137,0.04530201342,0.06243381779,1.892772862,1.810611555,1.0,0.06243381779,0.4603905964,0.4122473374,1.0,0.06243381779,0.5167483585,0.5226452179,0,0.001059322034,0.01534591705,0.5072993009,1,0.06243381779,0,1.123942601,0,0.0008025682183,0.007191072943,1.116751528
3/18/1985,28.85,28.25,-0.02079722704,12,-0.02341255764,0,5/28/2004,39.88,-0.001933301112,0.06688068486,0.07939066623,2.043041361,1.890002222,1.0,0.07939066623,0.4969413126,0.4916380036,1.0,0.07939066623,0.557773355,0.6020358842,0,0.001039861352,0.01534591705,0.5866899671,1,0.07939066623,0,1.203333267,0,0.0007522567703,0.007191072943,1.196142194
3/19/1985,28.8,28.19,-0.02118055556,13,-0.02341255764,0,6/30/2004,37.05,0.006184458188,-0.07096288867,-0.06902958755,1.902011058,1.820972634,1.0,-0.06902958755,0.4626376587,0.422608416,1.0,-0.06902958755,0.5192704903,0.5330062966,0,0.001041666667,0.01534591705,0.5176603796,1,-0.06902958755,0,1.13430368,0,0.0008097165992,0.007191072943,1.127112607
3/20/1985,28.98,27.99,-0.03416149068,14,-0.02341255764,0,7/30/2004,43.8,0.003924454256,0.1821862348,0.1760017766,2.236768384,1.996974411,1.0,0.1760017766,0.5440627086,0.5986101927,1.0,0.1760017766,0.6106630192,0.7090080732,0,0.001035196687,0.01534591705,0.6936621562,1,0.1760017766,0,1.310305456,0,0.0006849315068,0.007191072943,1.303114383
3/21/1985,28.34,27.76,-0.02046577276,15,-0.02341255764,0,8/31/2004,42.12,-0.01180764277,-0.03835616438,-0.04228061864,2.142196433,1.954693792,1.0,-0.04228061864,0.5210594007,0.556329574,1.0,-0.04228061864,0.5848438089,0.6667274546,0,0.001058574453,0.01534591705,0.6513815375,1,-0.04228061864,0,1.268024838,0,0.0007122507123,0.007191072943,1.260833765
3/22/1985,28.24,27.63,-0.02160056657,16,-0.02341255764,0,9/30/2004,49.64,-0.001606241395,0.1785375119,0.1903451546,2.549953144,2.145038947,1.0,0.1903451546,0.6202405329,0.7466747287,1.0,0.1903451546,0.6961659942,0.8570726092,0,0.001062322946,0.01534591705,0.8417266922,1,0.1903451546,0,1.458369992,0,0.0006043513296,0.007191072943,1.451178919
3/25/1985,28.09,27.5,-0.02100391598,17,-0.02341255764,0,10/29/2004,51.76,-0.01278305332,0.04270749396,0.04431373535,2.662951093,2.189352682,1.0,0.04431373535,0.6477257077,0.790988464,1.0,0.04431373535,0.7270157098,0.9013863446,0,0.001067995728,0.01534591705,0.8860404275,1,0.04431373535,0,1.502683728,0,0.0005795981453,0.007191072943,1.495492655
3/26/1985,28.45,27.88,-0.02003514938,18,-0.02341255764,0,11/30/2004,49.13,0.00190194421,-0.0508114374,-0.03802838408,2.561683366,2.151324298,1.0,-0.03802838408,0.6230937457,0.7529600799,1.0,-0.03802838408,0.6993684772,0.8633579605,0,0.001054481547,0.01534591705,0.8480120434,1,-0.03802838408,0,1.464655344,0,0.0006106248728,0.007191072943,1.457464271
3/27/1985,28.16,27.73,-0.01526988636,19,-0.02341255764,0,12/30/2004,43.45,0.01506456241,-0.1156116426,-0.1175135868,2.260650765,2.033810711,1.0,-0.1175135868,0.5498717648,0.6354464931,1.0,-0.1175135868,0.6171831789,0.7458443737,0,0.001065340909,0.01534591705,0.7304984567,1,-0.1175135868,0,1.347141757,0,0.0006904487917,0.007191072943,1.339950684
3/28/1985,28.25,27.88,-0.01309734513,20,-0.02341255764,0,1/31/2005,48.2,0.003100454733,0.1093210587,0.09425649628,2.473731786,2.128067208,-1.0,-0.09425649628,0.4980427788,0.5411899969,-1.0,-0.09425649628,0.5590096549,0.6515878774,2,0.001061946903,0.01746981086,0.6341180666,1,0.09425649628,0,1.441398253,0,0.000622406639,0.007191072943,1.43420718
3/29/1985,28.29,27.81,-0.01696712619,21,-0.02341255764,1,2/28/2005,51.75,0.01222596965,0.07365145228,0.07055099755,2.648256031,2.198618205,1.0,0.07055099755,0.5331801937,0.6117409944,1.0,0.07055099755,0.5984483437,0.722138875,2,0.001060445387,0.01959070163,0.7025481734,1,0.07055099755,0,1.511949251,0,0.0005797101449,0.007191072943,1.504758178
4/1/1985,28.72,28.17,-0.01915041783,1,-0.02341255764,0,3/31/2005,55.4,0.0127388535,0.07053140097,0.05830543132,2.802663741,2.256923636,1.0,0.05830543132,0.5642674948,0.6700464257,1.0,0.05830543132,0.6333411325,0.7804443063,0,0.001044568245,0.01959070163,0.7608536047,1,0.05830543132,0,1.570254682,0,0.0005415162455,0.007191072943,1.563063609
4/2/1985,28.85,28.38,-0.01629116118,2,-0.02341255764,0,4/29/2005,49.72,0.03227068257,-0.1025270758,-0.1152659293,2.479612101,2.141657707,1.0,-0.1152659293,0.4992266777,0.5547804964,1.0,-0.1152659293,0.5603384783,0.665178377,0,0.001039861352,0.01959070163,0.6455876754,1,-0.1152659293,0,1.454988753,0,0.000603378922,0.007191072943,1.44779768
4/3/1985,28.82,28.32,-0.01734906315,3,-0.02341255764,0,5/31/2005,51.97,0.03307992603,0.04525341915,0.01298273657,2.511804251,2.154640444,-1.0,-0.01298273657,0.4927453492,0.5417977598,1.0,0.01298273657,0.5676132052,0.6781611136,0,0.001040943789,0.01959070163,0.6585704119,1,0.01298273657,0,1.467971489,0,0.0005772561093,0.007191072943,1.460780416
4/4/1985,28.9,28.38,-0.01799307958,4,-0.02341255764,0,6/30/2005,56.5,0.01763636364,0.0871656725,0.05408574647,2.647657059,2.20872619,1.0,0.05408574647,0.5193958493,0.5958835063,1.0,0.05408574647,0.5983129891,0.73224686,0,0.001038062284,0.01959070163,0.7126561584,-1,-0.05408574647,0,1.413885743,2,0.0005309734513,0.008253019846,1.405632723
4/8/1985,29.09,28.59,-0.01718803713,5,-0.02341255764,0,7/29/2005,60.57,0.01790325357,0.07203539823,0.05439903459,2.791687047,2.263125225,1.0,0.05439903459,0.547650482,0.6502825409,1.0,0.05439903459,0.6308606381,0.7866458946,0,0.001031282228,0.01959070163,0.767055193,1,0.05439903459,0,1.468284777,2,0.0004952947003,0.009243609247,1.459041168
4/9/1985,29.05,28.58,-0.01617900172,6,-0.02341255764,0,8/31/2005,68.94,0.00762787915,0.1381872214,0.1202839678,3.127482242,2.383409193,1.0,0.1202839678,0.613524055,0.7705665087,1.0,0.1202839678,0.7067430587,0.9069298625,0,0.001032702238,0.01959070163,0.8873391608,1,0.1202839678,0,1.588568745,0,0.0004351610096,0.009243609247,1.579325136
4/10/1985,29.24,28.73,-0.01744186047,7,-0.02341255764,0,9/30/2005,66.24,0.007722007722,-0.03916449086,-0.04679237001,2.981139936,2.336616823,1.0,-0.04679237001,0.5848158104,0.7237741387,1.0,-0.04679237001,0.673672876,0.8601374924,0,0.001025991792,0.01959070163,0.8405467908,1,-0.04679237001,0,1.541776375,0,0.0004528985507,0.009243609247,1.532532766
4/11/1985,28.94,28.28,-0.02280580511,8,-0.02341255764,0,10/31/2005,59.76,-0.01021874501,-0.09782608696,-0.1055480947,2.666486296,2.231068728,1.0,-0.1055480947,0.5230896159,0.618226044,1.0,-0.1055480947,0.6025679875,0.7545893978,0,0.001036627505,0.01959070163,0.7349986961,1,-0.1055480947,0,1.43622828,0,0.0005020080321,0.009243609247,1.426984671
4/12/1985,28.68,27.84,-0.02928870293,9,-0.02341255764,0,11/30/2005,57.32,0.01421390189,-0.04082998661,-0.0306112416,2.584861839,2.200457486,1.0,-0.0306112416,0.5070771933,0.5876148024,1.0,-0.0306112416,0.5841226333,0.7239781562,0,0.001046025105,0.01959070163,0.7043874545,1,-0.0306112416,0,1.405617039,0,0.0005233775297,0.009243609247,1.39637343
4/15/1985,29.14,28.3,-0.02882635553,10,-0.02882635553,0,12/30/2005,61.04,0.01676253081,0.06489881368,0.05068491179,2.715875334,2.251142398,-1.0,-0.05068491179,0.4813760305,0.5369298906,-1.0,-0.05068491179,0.5545164291,0.6732932444,2,0.001029512697,0.02164972703,0.6516435173,1,0.05068491179,0,1.456301951,0,0.0004914809961,0.009243609247,1.447058341
4/16/1985,29.04,29.23,0.006542699725,11,-0.02882635553,0,1/31/2006,67.92,0.009500829437,0.1127129751,0.09595044428,2.976464779,2.347092842,-1.0,-0.09595044428,0.4351877865,0.4409794464,1.0,0.09595044428,0.6077225269,0.7692436887,2,0.001033057851,0.02371584273,0.7455278459,1,0.09595044428,0,1.552252395,0,0.0004416961131,0.009243609247,1.543008786
4/17/1985,28.95,27.9,-0.03626943005,12,-0.02882635553,0,2/28/2006,61.41,0.02450898103,-0.09584805654,-0.105348886,2.66289753,2.241743956,1.0,-0.105348886,0.389341238,0.3356305604,1.0,-0.105348886,0.5436996357,0.6638948027,0,0.00103626943,0.02371584273,0.6401789599,1,-0.105348886,0,1.446903509,0,0.0004885197851,0.009243609247,1.4376599
4/18/1985,29.02,27.97,-0.03618194349,13,-0.02882635553,0,3/31/2006,66.63,0.03153724247,0.0850024426,0.06049346157,2.823985419,2.302237418,-1.0,-0.06049346157,0.3657886388,0.2751370988,-1.0,-0.06049346157,0.5108093627,0.6034013411,2,0.001033769814,0.02578338236,0.5776179588,1,0.06049346157,0,1.507396971,0,0.0004502476362,0.009243609247,1.498153361
4/19/1985,29.31,28.24,-0.03650631184,14,-0.02882635553,0,4/28/2006,71.88,0.02244318182,0.07879333633,0.04725609386,2.957435939,2.349493512,1.0,0.04725609386,0.383074381,0.3223931927,1.0,0.04725609386,0.5349482179,0.650657435,2,0.001023541453,0.02783046526,0.6228269697,-1,-0.04725609386,0,1.460140877,2,0.0004173622705,0.01007833379,1.450062543
4/22/1985,29.8,28.49,-0.04395973154,15,-0.02882635553,0,5/31/2006,71.29,0.01721265963,-0.008208124652,-0.03065130647,2.866786664,2.318842205,1.0,-0.03065130647,0.3713326507,0.2917418862,1.0,-0.03065130647,0.5185513561,0.6200061285,0,0.001006711409,0.02783046526,0.5921756632,-1,0.03065130647,0,1.490792183,0,0.0004208163838,0.01007833379,1.480713849
4/23/1985,28.32,27.61,-0.02507062147,16,-0.02882635553,0,6/30/2006,73.93,0.006942435638,0.03703184177,0.01981918214,2.923604031,2.338661387,1.0,0.01981918214,0.3786921602,0.3115610683,1.0,0.01981918214,0.5288286199,0.6398253106,0,0.001059322034,0.02783046526,0.6119948454,1,0.01981918214,0,1.510611365,2,0.0004057892601,0.01088991231,1.499721453
4/24/1985,27.93,27.38,-0.01969208736,17,-0.02882635553,0,7/31/2006,74.4,0.02338863204,0.006357365075,-0.0005850705628,2.921893517,2.338076317,1.0,-0.0005850705628,0.3784705985,0.3109759978,1.0,-0.0005850705628,0.5285192178,0.6392402401,0,0.001074113856,0.02783046526,0.6114097748,1,-0.0005850705628,0,1.510026295,0,0.0004032258065,0.01088991231,1.499136382
4/25/1985,27.87,27.27,-0.0215285253,18,-0.02882635553,0,8/31/2006,70.26,0.01931184551,-0.05564516129,-0.07903379333,2.690965188,2.259042524,1.0,-0.07903379333,0.3485586315,0.2319422045,1.0,-0.07903379333,0.4867483392,0.5602064468,0,0.001076426265,0.02783046526,0.5323759815,1,-0.07903379333,0,1.430992501,0,0.0004269854825,0.01088991231,1.420102589
4/26/1985,27.94,27.46,-0.01717967072,19,-0.02882635553,0,9/29/2006,62.91,0.01089531028,-0.1046114432,-0.1239232887,2.357491932,2.135119235,1.0,-0.1239232887,0.3053640996,0.1080189157,1.0,-0.1239232887,0.4264288842,0.436283158,0,0.00107372942,0.02783046526,0.4084526928,1,-0.1239232887,0,1.307069213,0,0.0004768717215,0.01088991231,1.2961793
4/29/1985,27.66,27.12,-0.01952277657,20,-0.02882635553,0,10/31/2006,58.73,0.02953730579,-0.06644412653,-0.07733943681,2.175164834,2.057779798,-1.0,0.07733943681,0.328980787,0.1853583526,-1.0,0.07733943681,0.459408654,0.5136225948,2,0.001084598698,0.02999966266,0.4836229322,1,-0.07733943681,0,1.229729776,0,0.0005108121914,0.01088991231,1.218839864
4/30/1985,27.63,27.11,-0.01882012305,21,-0.02882635553,1,11/30/2006,63.13,0.03260123542,0.0749191214,0.04538181562,2.273877763,2.103161614,-1.0,-0.04538181562,0.3140510416,0.1399765369,-1.0,-0.04538181562,0.4385598551,0.4682407792,0,0.00108577633,0.02999966266,0.4382411166,1,0.04538181562,0,1.275111591,0,0.0004752098844,0.01088991231,1.264221679
5/1/1985,27.33,26.7,-0.02305159166,1,-0.02882635553,0,12/29/2006,61.05,0.01311790114,-0.03294788532,-0.06554912073,2.124827075,2.037612493,-1.0,0.06554912073,0.3346368113,0.2055256577,-1.0,0.06554912073,0.467307068,0.5337899,0,0.001097694841,0.02999966266,0.5037902373,-1,0.06554912073,0,1.340660712,2,0.0004914004914,0.01187271329,1.328787999
5/2/1985,27.36,26.72,-0.02339181287,2,-0.02882635553,0,1/31/2007,58.14,0.01703675345,-0.04766584767,-0.0607837488,1.99567212,1.976828744,-1.0,0.0607837488,0.3549772911,0.2663094065,-1.0,0.0607837488,0.4957117435,0.5945736488,0,0.001096491228,0.02999966266,0.5645739861,-1,0.0607837488,0,1.401444461,0,0.000515995872,0.01187271329,1.389571748
5/3/1985,27.29,26.66,-0.02308537926,3,-0.02882635553,0,2/28/2007,61.79,0.009827586207,0.06277949776,0.04574274432,2.08695964,2.022571488,-1.0,-0.04574274432,0.3387396557,0.2205666622,-1.0,-0.04574274432,0.4730365279,0.5488309044,0,0.001099303774,0.02999966266,0.5188312418,-1,-0.04574274432,0,1.355701717,0,0.0004855154556,0.01187271329,1.343829003
5/6/1985,27.19,26.62,-0.02096358955,4,-0.02882635553,0,3/30/2007,65.87,0.03971801926,0.06603010196,0.05620251575,2.204252022,2.078774004,-1.0,-0.05620251575,0.3197016348,0.1643641464,-1.0,-0.05620251575,0.446450685,0.4926283887,0,0.001103346819,0.02999966266,0.462628726,-1,-0.05620251575,0,1.299499201,0,0.0004554425383,0.01187271329,1.287626488
5/7/1985,27.31,26.64,-0.02453313804,5,-0.02882635553,0,4/30/2007,65.71,0.03238484515,-0.002429026871,-0.04214704613,2.11134931,2.036626958,1.0,-0.04214704613,0.3062271553,0.1222171003,1.0,-0.04214704613,0.4276341074,0.4504813426,2,0.001098498718,0.0321966601,0.4182846825,-1,0.04214704613,0,1.341646247,0,0.0004565515142,0.01187271329,1.329773534
5/8/1985,27.17,26.64,-0.01950680898,6,-0.02882635553,0,5/31/2007,64.01,0.02289465258,-0.02587125247,-0.05825609762,1.988350339,1.97837086,1.0,-0.05825609762,0.2883875562,0.06396100265,1.0,-0.05825609762,0.4027218131,0.3922252449,0,0.001104158999,0.0321966601,0.3600285848,-1,0.05825609762,0,1.399902345,0,0.0004686767693,0.01187271329,1.388029631
5/9/1985,27.58,27.02,-0.02030456853,7,-0.02882635553,0,6/29/2007,70.68,0.007243163341,0.1042024684,0.08130781579,2.150018762,2.059678676,1.0,0.08130781579,0.3118357185,0.1452688184,1.0,0.08130781579,0.4354662441,0.4735330607,0,0.001087744743,0.0321966601,0.4413364006,1,0.08130781579,0,1.48121016,2,0.0004244482173,0.01272160973,1.468488551
5/10/1985,27.38,26.78,-0.0219138057,8,-0.02882635553,0,7/31/2007,78.21,0.001078894134,0.1065365025,0.09929333921,2.363501304,2.158972015,1.0,0.09929333921,0.3427989283,0.2445621576,1.0,0.09929333921,0.4787051416,0.5728263999,0,0.001095690285,0.0321966601,0.5406297398,1,0.09929333921,0,1.5805035,0,0.0003835826621,0.01272160973,1.56778189
5/13/1985,27.59,27.03,-0.02029720913,9,-0.02882635553,0,8/31/2007,74.04,-0.004973749655,-0.05331799003,-0.05439688416,2.234934197,2.104575131,1.0,-0.05439688416,0.3241517347,0.1901652735,1.0,-0.05439688416,0.4526650734,0.5184295158,0,0.001087350489,0.0321966601,0.4862328557,1,-0.05439688416,0,1.526106616,0,0.0004051863857,0.01272160973,1.513385006
5/14/1985,27.66,27.03,-0.02277657267,10,-0.02277657267,0,9/28/2007,81.66,-0.01476976542,0.102917342,0.1078910916,2.476063687,2.212466223,1.0,0.1078910916,0.3591248192,0.2980563651,1.0,0.1078910916,0.5015036024,0.6263206074,0,0.001084598698,0.0321966601,0.5941239473,1,0.1078910916,0,1.633997707,0,0.0003673769287,0.01272160973,1.621276097
5/15/1985,27.79,27.05,-0.02662828356,11,-0.02277657267,0,10/31/2007,94.53,-0.01135141594,0.1576047024,0.1723744678,2.902873848,2.384840691,1.0,0.1723744678,0.4210287688,0.470430833,1.0,0.1723744678,0.5879500189,0.7986950753,0,0.001079525009,0.0321966601,0.7664984152,1,0.1723744678,0,1.806372175,0,0.0003173595684,0.01272160973,1.793650565
5/16/1985,27.93,27.1,-0.02971715002,12,-0.02277657267,0,11/30/2007,88.71,-0.01339143373,-0.06156775627,-0.05021634033,2.757102147,2.33462435,1.0,-0.05021634033,0.3998862449,0.4202144926,1.0,-0.05021634033,0.5584253207,0.7484787349,0,0.001074113856,0.0321966601,0.7162820748,1,-0.05021634033,0,1.756155835,0,0.0003381805884,0.01272160973,1.743434225
